염병할,0,0,0,MM,~명사,T,염병할,*,*,*,*
엿,0,0,0,MM,~의존가산명사,T,엿,*,*,*,*
영,0,0,0,MM,~가산명사,T,영,*,*,*,*
예,0,0,0,MM,~명사,F,예,*,*,*,*
예닐곱,0,0,0,MM,~가산명사,T,예닐곱,*,*,*,*
예닐곱째,0,0,0,MM,~명사,F,예닐곱째,*,*,*,*
예수남은,0,0,0,MM,~가산명사,T,예수남은,*,*,*,*
예순,0,0,0,MM,~가산명사,T,예순,*,*,*,*
예순한,0,0,0,MM,~명사,T,예순한,*,*,*,*
예일곱,0,0,0,MM,~명사,T,예일곱,*,*,*,*
옛,0,0,0,MM,~명사,T,옛,*,*,*,*
오,0,0,0,MM,~가산명사,F,오,*,*,*,*
오는,0,0,0,MM,~사건명사,T,오는,*,*,*,*
오대,0,0,0,MM,~명사,F,오대,*,*,*,*
오랜,0,0,0,MM,~명사,T,오랜,*,*,*,*
오랫,0,0,0,MM,~명사,T,오랫,*,*,*,*
오륙,0,0,0,MM,~가산명사,T,오륙,*,*,*,*
오른,0,0,0,MM,~명사,T,오른,*,*,*,*
오만,0,0,0,MM,~명사,T,오만,*,*,*,*
오십,0,0,0,MM,~가산명사,T,오십,*,*,*,*
오십여,0,0,0,MM,~가산명사,F,오십여,*,*,*,*
오오랜,0,0,0,MM,~명사,T,오오랜,*,*,*,*
온,0,0,0,MM,~명사,T,온,*,*,*,*
온간,0,0,0,MM,~명사,T,온간,*,*,*,*
온갓,0,0,0,MM,~명사,T,온갓,*,*,*,*
온갖,0,0,0,MM,~명사,T,온갖,*,*,*,*
올,0,0,0,MM,~사건명사,T,올,*,*,*,*
와이,0,0,0,MM,~명사,F,와이,*,*,*,*
왠,0,0,0,MM,~명사,T,왠,*,*,*,*
외딴,0,0,0,MM,~장소명사,T,외딴,*,*,*,*
왼,0,0,0,MM,~명사,T,왼,*,*,*,*
왼갖,0,0,0,MM,~명사,T,왼갖,*,*,*,*
요,0,0,0,MM,~명사,F,요,*,*,*,*
요까짓,0,0,0,MM,~명사,T,요까짓,*,*,*,*
요깟,0,0,0,MM,~명사,T,요깟,*,*,*,*
요따위,0,0,0,MM,~명사,F,요따위,*,*,*,*
요딴,0,0,0,MM,~명사,T,요딴,*,*,*,*
요런,0,0,0,MM,~명사,T,요런,*,*,*,*
요런조런,0,0,0,MM,~명사,T,요런조런,*,*,*,*
요론,0,0,0,MM,~명사,T,요론,*,*,*,*
요만,0,0,0,MM,~명사,T,요만,*,*,*,*
울,0,0,0,MM,~명사,T,울,*,*,*,*
워느,0,0,0,MM,~명사,F,워느,*,*,*,*
워떤,0,0,0,MM,~명사,T,워떤,*,*,*,*
원,0,0,0,MM,~명사,T,원,*,*,*,*
웬,0,0,0,MM,~명사,T,웬,*,*,*,*
윗,0,0,0,MM,~명사,T,윗,*,*,*,*
유세,0,0,0,MM,~명사,F,유세,*,*,*,*
육,0,0,0,MM,~가산명사,T,육,*,*,*,*
육시랄,0,0,0,MM,~명사,T,육시랄,*,*,*,*
육십,0,0,0,MM,~가산명사,T,육십,*,*,*,*
육십여,0,0,0,MM,~가산명사,F,육십여,*,*,*,*
육칠,0,0,0,MM,~가산명사,T,육칠,*,*,*,*
으떤,0,0,0,MM,~명사,T,으떤,*,*,*,*
으뜬,0,0,0,MM,~명사,T,으뜬,*,*,*,*
이,0,0,0,MM,~명사,F,이,*,*,*,*
이까짓,0,0,0,MM,~명사,T,이까짓,*,*,*,*
이깐,0,0,0,MM,~명사,T,이깐,*,*,*,*
이깟,0,0,0,MM,~명사,T,이깟,*,*,*,*
이대,0,0,0,MM,~명사,F,이대,*,*,*,*
이따위,0,0,0,MM,~명사,F,이따위,*,*,*,*
이딴,0,0,0,MM,~명사,T,이딴,*,*,*,*
이러저런,0,0,0,MM,~명사,T,이러저런,*,*,*,*
이런,0,0,0,MM,~명사,T,이런,*,*,*,*
이런저런,0,0,0,MM,~명사,T,이런저런,*,*,*,*
이룻,0,0,0,MM,~명사,T,이룻,*,*,*,*
이마,0,0,0,MM,~명사,F,이마,*,*,*,*
이만,0,0,0,MM,~명사,T,이만,*,*,*,*
이삼,0,0,0,MM,~가산명사,T,이삼,*,*,*,*
이십,0,0,0,MM,~가산명사,T,이십,*,*,*,*
이십여,0,0,0,MM,~가산명사,F,이십여,*,*,*,*
일,0,0,0,MM,~가산명사,T,일,*,*,*,*
일고여덟,0,0,0,MM,~가산명사,T,일고여덟,*,*,*,*
일고여덟째,0,0,0,MM,~명사,F,일고여덟째,*,*,*,*
일곱,0,0,0,MM,~가산명사,T,일곱,*,*,*,*
일곱여덟째,0,0,0,MM,~명사,F,일곱여덟째,*,*,*,*
일곱째,0,0,0,MM,~명사,F,일곱째,*,*,*,*
일대,0,0,0,MM,~명사,F,일대,*,*,*,*
일백,0,0,0,MM,~가산명사,T,일백,*,*,*,*
일백여,0,0,0,MM,~가산명사,F,일백여,*,*,*,*
일여덟,0,0,0,MM,~가산명사,T,일여덟,*,*,*,*
일여덟째,0,0,0,MM,~명사,F,일여덟째,*,*,*,*
일이,0,0,0,MM,~가산명사,F,일이,*,*,*,*
일천,0,0,0,MM,~가산명사,T,일천,*,*,*,*
일천여,0,0,0,MM,~가산명사,F,일천여,*,*,*,*
일흔,0,0,0,MM,~가산명사,T,일흔,*,*,*,*
작,0,0,0,MM,~양수관형사,T,작,*,*,*,*
장장,0,0,0,MM,~수표현,T,장장,*,*,*,*
저,0,0,0,MM,~명사,F,저,*,*,*,*
저까짓,0,0,0,MM,~명사,T,저까짓,*,*,*,*
저깟,0,0,0,MM,~명사,T,저깟,*,*,*,*
저따위,0,0,0,MM,~명사,F,저따위,*,*,*,*
저딴,0,0,0,MM,~명사,T,저딴,*,*,*,*
저런,0,0,0,MM,~명사,T,저런,*,*,*,*
저만,0,0,0,MM,~명사,T,저만,*,*,*,*
저지난,0,0,0,MM,~명사,T,저지난,*,*,*,*
저희,0,0,0,MM,~명사,F,저희,*,*,*,*
전,0,0,0,MM,~명사,T,전,*,*,*,*
전전,0,0,0,MM,~명사,T,전전,*,*,*,*
제,0,0,0,MM,~수관형사,F,제,*,*,*,*
제까짓,0,0,0,MM,~인성명사,T,제까짓,*,*,*,*
제깟,0,0,0,MM,~인성명사,T,제깟,*,*,*,*
제미붙을,0,0,0,MM,~인성명사,T,제미붙을,*,*,*,*
